#Data Set Export - GWL.NAVD88.Daily@007495,,,,,
Timestamp (UTC),Value (Feet),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2013-05-31 00:00:00,5.55704861111111,41,650,8,
2013-06-01 00:00:00,5.54184027777778,41,650,8,
2013-06-02 00:00:00,5.48767361111111,41,650,8,
2013-06-03 00:00:00,5.33274305555556,41,650,8,
2013-06-04 00:00:00,5.35826388888889,41,650,8,
2013-06-05 00:00:00,5.2621875,41,650,8,
2013-06-06 00:00:00,5.29725694444444,41,650,8,
2013-06-07 00:00:00,5.29329861111111,41,650,8,
2013-06-08 00:00:00,5.21371527777778,41,650,8,
2013-06-09 00:00:00,5.16086805555556,41,650,8,
2013-06-10 00:00:00,5.11909722222222,41,650,8,
2013-06-11 00:00:00,5.05201388888889,41,650,8,
2013-06-12 00:00:00,5.00868055555556,41,650,8,
2013-06-13 00:00:00,4.92586805555556,41,650,8,
2013-06-14 00:00:00,4.88777777777778,41,650,8,
2013-06-15 00:00:00,4.87972222222222,41,650,8,
2013-06-16 00:00:00,4.97625,41,650,8,
2013-06-17 00:00:00,4.87784722222222,41,650,8,
2013-06-18 00:00:00,4.98440972222222,41,650,8,
2013-06-19 00:00:00,5.02083333333333,41,650,8,
2013-06-20 00:00:00,4.90798611111111,41,650,8,
2013-06-21 00:00:00,4.986875,41,650,8,
2013-06-22 00:00:00,5.09652777777778,41,650,8,
2013-06-23 00:00:00,5.17319444444444,41,650,8,
2013-06-24 00:00:00,5.22770833333333,41,650,8,
2013-06-25 00:00:00,5.27916666666667,41,650,8,
2013-06-26 00:00:00,5.34128472222222,41,650,8,
2013-06-27 00:00:00,5.39590277777778,41,650,8,
2013-06-28 00:00:00,5.41079861111111,41,650,8,
2013-06-29 00:00:00,5.44545138888889,41,650,8,
2013-06-30 00:00:00,5.56190972222222,41,650,8,
2013-07-01 00:00:00,5.6878125,41,650,8,
2013-07-02 00:00:00,5.77784722222222,41,650,8,
2013-07-03 00:00:00,6.20861111111111,41,650,8,
2013-07-04 00:00:00,6.903125,41,650,8,
2013-07-05 00:00:00,7.47201388888889,41,650,8,
2013-07-06 00:00:00,7.735625,41,650,8,
2013-07-07 00:00:00,7.86951388888889,41,650,8,
2013-07-08 00:00:00,7.90402777777778,41,650,8,
2013-07-09 00:00:00,7.76368055555556,41,650,8,
2013-07-10 00:00:00,7.53979166666667,41,650,8,
2013-07-11 00:00:00,7.36336805555556,41,650,8,
2013-07-12 00:00:00,7.24496527777778,41,650,8,
2013-07-13 00:00:00,7.16711805555556,41,650,8,
2013-07-14 00:00:00,7.09454861111111,41,650,8,
2013-07-15 00:00:00,7.00416666666667,41,650,8,
2013-07-16 00:00:00,6.89538194444444,41,650,8,
2013-07-17 00:00:00,6.76760416666667,41,650,8,
2013-07-18 00:00:00,6.64527777777778,41,650,8,
2013-07-19 00:00:00,6.55579861111111,41,650,8,
2013-07-20 00:00:00,6.56493055555556,41,650,8,
2013-07-21 00:00:00,6.90104166666667,41,650,8,
2013-07-22 00:00:00,7.096875,41,650,8,
2013-07-23 00:00:00,7.24805555555556,41,650,8,
2013-07-24 00:00:00,7.34128472222222,41,650,8,
2013-07-25 00:00:00,7.44347222222222,41,650,8,
2013-07-26 00:00:00,7.53583333333333,41,650,8,
2013-07-27 00:00:00,7.53361111111111,41,650,8,
2013-07-28 00:00:00,7.52513888888889,41,650,8,
2013-07-29 00:00:00,7.53375,41,650,8,
